// Reference=MNI

// 10388802-1
// Subjects=20
30.0	-45.0	39.0
30.0	24.0	-6.0
-15.0	-66.0	30.0
-24.0	-69.0	57.0
-6.0	39.0	30.0

// 16837057-1
// Subjects=20
27.0	14.0	-21.0
-42.0	-45.0	-20.0
-45.0	-57.0	17.0
-42.0	-76.0	-4.0
30.0	-1.0	-20.0
50.0	24.0	10.0
-45.0	13.0	-31.0
53.0	-64.0	11.0
53.0	-60.0	14.0
-56.0	-7.0	-20.0
53.0	7.0	33.0
-3.0	-59.0	36.0
18.0	-1.0	-20.0
6.0	-54.0	28.0
-53.0	-72.0	12.0
6.0	-53.0	39.0
3.0	53.0	19.0
0.0	-38.0	60.0
-42.0	-63.0	14.0
0.0	-50.0	47.0
-9.0	0.0	-3.0
-50.0	10.0	16.0
-48.0	22.0	24.0
27.0	-93.0	2.0
-50.0	-67.0	6.0
50.0	-55.0	14.0
6.0	51.0	31.0
-24.0	14.0	-16.0
-45.0	10.0	-23.0
53.0	8.0	41.0
-3.0	20.0	-4.0
-42.0	-56.0	-22.0

// 16919479-1
// Subjects=20
-37.0	-61.0	53.0
-6.0	-76.0	30.0
-34.0	-65.0	46.0
-14.0	1.0	54.0
23.0	-52.0	-32.0
10.0	12.0	34.0
-2.0	-34.0	24.0
-23.0	-30.0	-10.0
-34.0	-30.0	50.0
-12.0	34.0	42.0
-35.0	-53.0	51.0
11.0	-73.0	3.0
-18.0	24.0	40.0
-34.0	21.0	6.0
-38.0	42.0	30.0
32.0	-87.0	-10.0
-26.0	-96.0	-6.0
-44.0	48.0	-4.0
-1.0	-36.0	24.0
4.0	40.0	0.0
26.0	-92.0	-4.0
-50.0	4.0	38.0
11.0	-15.0	1.0
34.0	-58.0	-18.0
-18.0	24.0	38.0
-8.0	56.0	0.0
48.0	38.0	0.0
-38.0	-64.0	-16.0
4.0	-70.0	-22.0
-14.0	50.0	34.0
-26.0	-2.0	62.0
-18.0	-24.0	-24.0
-10.0	-14.0	-11.0
2.0	-40.0	24.0
34.0	-44.0	34.0
14.0	-56.0	24.0
10.0	-38.0	42.0
-8.0	12.0	36.0
34.0	-84.0	-18.0
-12.0	52.0	34.0
15.0	7.0	1.0
-16.0	-24.0	-26.0
-18.0	0.0	64.0
14.0	14.0	11.0
-48.0	-64.0	-18.0
6.0	9.0	43.0
14.0	-10.0	16.0
-6.0	-64.0	38.0
10.0	-68.0	42.0
-48.0	-42.0	50.0
-38.0	-24.0	60.0
-32.0	-30.0	52.0
-40.0	38.0	-20.0
14.0	-62.0	26.0
-10.0	12.0	36.0
-4.0	26.0	38.0
-26.0	-96.0	-6.0
40.0	-64.0	36.0
34.0	-16.0	24.0
-38.0	-48.0	-30.0
-48.0	-26.0	16.0
-48.0	8.0	28.0
8.0	-80.0	-38.0
-28.0	26.0	-8.0
-48.0	-74.0	-14.0
-38.0	-44.0	21.0
4.0	14.0	47.0
38.0	-38.0	34.0
-18.0	-24.0	-24.0
-13.0	-18.0	2.0
-40.0	-53.0	-22.0
-39.0	-54.0	-32.0
36.0	-85.0	-13.0
-30.0	-88.0	-20.0
36.0	-54.0	-25.0
-36.0	-58.0	56.0
-48.0	38.0	48.0
-5.0	6.0	37.0
-6.0	8.0	42.0
-9.0	-12.0	-13.0
34.0	19.0	6.0
-14.0	8.0	10.0
-12.0	-17.0	2.0
-16.0	6.0	1.0
40.0	-56.0	-20.0
-42.0	-24.0	58.0
10.0	-75.0	36.0
36.0	-82.0	-24.0
-36.0	-30.0	50.0
-64.0	-56.0	14.0
-12.0	52.0	34.0
-64.0	-50.0	16.0
-8.0	-22.0	-8.0
3.0	-32.0	21.0
-48.0	15.0	-10.0
-42.0	12.0	-2.0
-18.0	2.0	64.0
16.0	26.0	42.0
-30.0	24.0	-6.0
38.0	-80.0	36.0
44.0	-44.0	54.0
12.0	14.0	2.0
-2.0	6.0	55.0
36.0	24.0	-8.0
-31.0	-63.0	-38.0
8.0	6.0	61.0
-34.0	22.0	-4.0
-30.0	6.0	50.0
-12.0	-20.0	4.0
-12.0	-18.0	1.0
-36.0	-70.0	34.0
-49.0	-38.0	42.0
34.0	26.0	-8.0
-11.0	-1.0	-5.0
35.0	19.0	6.0
-9.0	-96.0	-11.0
-8.0	5.0	50.0
-5.0	14.0	40.0
2.0	16.0	44.0
9.0	19.0	34.0
-48.0	6.0	28.0

// 16930636-1
// Subjects=20
-15.0	-75.0	-27.0
-33.0	15.0	54.0
0.0	-6.0	0.0
39.0	27.0	36.0
-36.0	27.0	6.0
3.0	39.0	12.0
6.0	-81.0	45.0
-27.0	-57.0	39.0
30.0	-69.0	-24.0
-60.0	-21.0	-3.0
-36.0	24.0	45.0
-18.0	-42.0	66.0
51.0	-9.0	30.0
-30.0	-66.0	57.0
-36.0	-51.0	-36.0
45.0	27.0	0.0
9.0	-72.0	60.0
-9.0	-57.0	69.0
30.0	60.0	12.0
60.0	-27.0	33.0
51.0	9.0	-21.0
-42.0	12.0	45.0
-42.0	39.0	-3.0
-48.0	-60.0	51.0
-36.0	-12.0	0.0
-36.0	-45.0	21.0
-6.0	18.0	6.0
51.0	-42.0	-18.0
-48.0	-33.0	-15.0
54.0	-63.0	36.0
-39.0	54.0	3.0
60.0	-39.0	0.0
0.0	-78.0	18.0
-24.0	-45.0	-12.0
-42.0	-54.0	-18.0
-12.0	-78.0	45.0
-27.0	-12.0	45.0

// 17088375-1
// Subjects=20
36.0	-48.0	54.0
-48.0	39.0	-3.0
-39.0	-60.0	33.0
33.0	-39.0	-3.0
39.0	-84.0	3.0
-21.0	45.0	33.0
3.0	27.0	15.0
48.0	-54.0	27.0
-6.0	-66.0	30.0
60.0	9.0	36.0
-15.0	60.0	30.0
57.0	3.0	27.0
30.0	-51.0	54.0
-51.0	-60.0	-18.0
-30.0	-72.0	24.0
-51.0	-60.0	18.0
-3.0	-45.0	24.0
27.0	21.0	27.0
-57.0	-30.0	51.0
39.0	-24.0	30.0
-21.0	-54.0	51.0
-39.0	-48.0	63.0
-39.0	-57.0	24.0
-15.0	-57.0	0.0
63.0	-57.0	-3.0
39.0	-9.0	-27.0
42.0	-42.0	48.0

// 17150375-1
// Subjects=20
18.0	-88.0	-6.0
22.0	-94.0	10.0
-32.0	-90.0	10.0
34.0	-88.0	-16.0
18.0	-22.0	-16.0
-32.0	8.0	-4.0
-54.0	-56.0	46.0
-20.0	22.0	58.0
-30.0	10.0	0.0
14.0	-86.0	-6.0

// 17204822-1
// Subjects=20
-6.0	54.0	-9.0
-27.0	-42.0	-21.0
-48.0	-60.0	-9.0
24.0	-6.0	57.0
-60.0	-9.0	-21.0
48.0	15.0	-12.0
-63.0	-24.0	-6.0
51.0	-33.0	-18.0
-18.0	-72.0	48.0
6.0	-87.0	24.0
-54.0	6.0	0.0
15.0	-27.0	69.0
-39.0	-3.0	0.0
-51.0	-63.0	30.0
-9.0	-60.0	-18.0
-30.0	-87.0	30.0
-51.0	21.0	0.0
-15.0	45.0	39.0
24.0	-81.0	-12.0
-42.0	-78.0	30.0
-21.0	-24.0	-21.0
-3.0	-57.0	27.0
-24.0	-12.0	57.0
51.0	6.0	33.0
51.0	-9.0	45.0
-6.0	-9.0	66.0
54.0	-72.0	18.0
-42.0	-33.0	-21.0
3.0	-51.0	21.0
-36.0	-42.0	-30.0
-54.0	-57.0	-21.0
-9.0	57.0	-9.0
-3.0	60.0	0.0
-24.0	-6.0	21.0
0.0	-66.0	-27.0
57.0	-3.0	-18.0
36.0	-81.0	33.0
-6.0	60.0	-6.0
-27.0	-60.0	15.0
33.0	-93.0	-3.0
45.0	-78.0	12.0
21.0	-3.0	24.0
0.0	-24.0	15.0
-15.0	-39.0	60.0
57.0	-60.0	-18.0
33.0	-24.0	57.0

// 17204823-1
// Subjects=20
52.0	14.0	-24.0
10.0	-54.0	14.0
10.0	-50.0	4.0
-44.0	-70.0	32.0
-8.0	-56.0	10.0
-6.0	-52.0	0.0
54.0	4.0	-18.0
-6.0	-22.0	30.0
-64.0	-12.0	20.0
10.0	-68.0	28.0
-8.0	-68.0	24.0
12.0	-64.0	40.0
48.0	16.0	-10.0
22.0	24.0	2.0
-48.0	-74.0	28.0
-2.0	10.0	60.0
-12.0	-40.0	6.0
-30.0	-26.0	-12.0
14.0	-38.0	2.0
-12.0	-64.0	36.0
-14.0	-10.0	-16.0
10.0	-78.0	36.0
-18.0	-12.0	-16.0
16.0	-12.0	-20.0
36.0	-16.0	-14.0
-18.0	-18.0	-18.0
-16.0	-42.0	8.0
-16.0	-12.0	-14.0
-16.0	-12.0	-16.0
-20.0	-18.0	-20.0
24.0	-14.0	-20.0
32.0	-10.0	-20.0
34.0	-38.0	-6.0
24.0	-14.0	-20.0

// 17449068-1
// Subjects=20
-48.0	3.0	39.0
-30.0	45.0	27.0
-45.0	39.0	12.0
-24.0	-87.0	-21.0
-66.0	-36.0	-3.0
-39.0	-30.0	45.0
-27.0	-15.0	60.0
33.0	-54.0	45.0
42.0	-42.0	36.0
-54.0	21.0	18.0
-30.0	48.0	-12.0
-9.0	0.0	15.0
33.0	-24.0	72.0
6.0	-66.0	30.0
24.0	3.0	51.0
15.0	-72.0	60.0
-48.0	27.0	33.0
-9.0	-78.0	33.0
-36.0	21.0	51.0
36.0	-27.0	69.0
6.0	9.0	-3.0
-30.0	-63.0	45.0
-51.0	-57.0	-21.0
-54.0	-54.0	-24.0
-15.0	-3.0	-15.0
30.0	-33.0	-21.0
-39.0	-81.0	39.0
-36.0	-78.0	33.0
-18.0	33.0	51.0
-36.0	-9.0	-36.0
27.0	6.0	18.0
33.0	-60.0	57.0

// 17631361-1
// Subjects=20
34.0	-60.0	12.0
16.0	-55.0	27.0
30.0	-56.0	8.0
57.0	-56.0	3.0
-24.0	-50.0	47.0
0.0	-3.0	22.0
2.0	44.0	-7.0
-40.0	-33.0	42.0
-42.0	-73.0	7.0
-30.0	-82.0	-3.0
32.0	-62.0	36.0
20.0	-9.0	23.0
-42.0	22.0	21.0
-44.0	18.0	19.0
-30.0	-50.0	47.0
53.0	-35.0	33.0
0.0	-62.0	36.0
-34.0	-43.0	41.0
6.0	54.0	-11.0
6.0	57.0	16.0
30.0	-56.0	8.0
28.0	-84.0	28.0
-30.0	-78.0	13.0
30.0	-67.0	11.0
16.0	-25.0	14.0
-38.0	-64.0	2.0
-20.0	29.0	35.0
2.0	34.0	-13.0
-46.0	31.0	28.0
36.0	-63.0	53.0
30.0	-71.0	16.0
-59.0	-43.0	-5.0
-53.0	-56.0	-2.0
55.0	-51.0	-1.0
12.0	-82.0	-6.0
-32.0	-54.0	47.0
-6.0	4.0	11.0
12.0	-82.0	-6.0
46.0	35.0	9.0
-6.0	4.0	11.0
34.0	25.0	-1.0
16.0	-55.0	27.0
-42.0	-63.0	-12.0
61.0	-38.0	46.0
61.0	-27.0	49.0
-28.0	21.0	34.0
-26.0	-57.0	23.0
-44.0	44.0	16.0
6.0	-3.0	22.0
-49.0	-60.0	-2.0
-30.0	-78.0	-8.0
28.0	-79.0	11.0
57.0	-56.0	3.0
-46.0	-57.0	-7.0
-61.0	-25.0	42.0
46.0	9.0	24.0
-18.0	-5.0	-17.0
-48.0	30.0	24.0
-8.0	-28.0	29.0
-4.0	29.0	35.0
48.0	-57.0	-4.0
46.0	34.0	22.0
-44.0	9.0	27.0
-53.0	25.0	1.0
-24.0	6.0	46.0
-18.0	16.0	40.0
4.0	31.0	-10.0
-38.0	-74.0	0.0
-8.0	14.0	1.0
-12.0	20.0	43.0
0.0	-22.0	27.0
36.0	-31.0	38.0
-34.0	-58.0	49.0
32.0	-62.0	51.0
-18.0	-24.0	-19.0
44.0	40.0	31.0
-32.0	20.0	5.0
-40.0	-36.0	-13.0
50.0	2.0	-32.0
10.0	37.0	-7.0
36.0	-63.0	53.0
28.0	-60.0	51.0
-38.0	58.0	3.0
0.0	-62.0	36.0
50.0	38.0	22.0
-34.0	-62.0	44.0
46.0	15.0	23.0
-49.0	-63.0	-9.0
-28.0	-70.0	7.0
-46.0	31.0	28.0
32.0	32.0	13.0
-42.0	21.0	-1.0
-57.0	-31.0	48.0
-8.0	20.0	45.0
50.0	38.0	22.0
-42.0	-40.0	48.0
-51.0	-55.0	-12.0
-42.0	22.0	21.0
-55.0	-56.0	-2.0
-51.0	19.0	36.0
-42.0	1.0	22.0
-36.0	22.0	4.0
-49.0	44.0	-6.0
-44.0	-51.0	-1.0
-8.0	20.0	45.0
-12.0	31.0	46.0
-18.0	-5.0	-15.0
38.0	-58.0	40.0
-44.0	36.0	20.0
-34.0	16.0	45.0
-42.0	46.0	-14.0
-59.0	-43.0	-5.0
-28.0	8.0	38.0
55.0	-51.0	-1.0
-24.0	6.0	46.0
-32.0	29.0	-1.0
44.0	40.0	31.0
44.0	48.0	22.0
-32.0	-54.0	47.0
34.0	-62.0	34.0
-6.0	18.0	47.0
-28.0	29.0	-12.0
40.0	-33.0	31.0
-16.0	-1.0	-17.0
-61.0	-17.0	3.0
67.0	-33.0	7.0
-22.0	-26.0	-12.0
-4.0	35.0	37.0
-8.0	-71.0	51.0
18.0	-32.0	18.0
48.0	15.0	34.0
12.0	-34.0	20.0
12.0	18.0	12.0
-38.0	-64.0	-7.0
-14.0	11.0	22.0
59.0	-23.0	10.0
-57.0	-45.0	-6.0
38.0	30.0	19.0
-6.0	-58.0	49.0
-40.0	-49.0	21.0
46.0	35.0	9.0
-34.0	-43.0	41.0
-18.0	5.0	13.0
38.0	-52.0	45.0
12.0	-60.0	47.0
38.0	-35.0	46.0
-46.0	-64.0	-7.0
34.0	-62.0	42.0
34.0	29.0	-3.0
-2.0	33.0	-10.0
-16.0	-5.0	22.0
-34.0	-71.0	50.0
-49.0	44.0	-6.0
48.0	15.0	34.0
-42.0	-38.0	-13.0
-51.0	-56.0	-2.0
-18.0	4.0	48.0
32.0	32.0	13.0

// 17644222-1
// Subjects=20
-8.0	-66.0	-24.0
-56.0	-6.0	-10.0
0.0	-62.0	-32.0
-14.0	-70.0	-34.0
-12.0	48.0	28.0

// 17651006-1
// Subjects=20
-12.0	42.0	28.0
-64.0	-24.0	2.0
-42.0	4.0	42.0
52.0	-30.0	6.0
56.0	-30.0	8.0
-54.0	22.0	16.0
-62.0	-14.0	-10.0
-8.0	40.0	38.0
-60.0	-22.0	6.0
-46.0	14.0	-12.0
2.0	22.0	42.0
-6.0	8.0	56.0
34.0	18.0	0.0
14.0	14.0	6.0
10.0	-4.0	18.0
48.0	-22.0	2.0
-56.0	-2.0	-12.0
-62.0	-10.0	-16.0
-56.0	-36.0	24.0
-56.0	22.0	6.0
-2.0	28.0	34.0
2.0	58.0	14.0
-46.0	18.0	22.0
52.0	22.0	2.0
54.0	20.0	8.0
-4.0	14.0	50.0
8.0	4.0	14.0
-18.0	8.0	0.0
-36.0	16.0	6.0
-40.0	0.0	48.0
-6.0	52.0	28.0
12.0	58.0	20.0
54.0	-20.0	2.0
-52.0	10.0	-20.0
-48.0	10.0	42.0
-52.0	20.0	-2.0
46.0	-32.0	14.0
-68.0	-30.0	6.0
-16.0	44.0	36.0
50.0	6.0	-12.0
44.0	22.0	-4.0
52.0	20.0	2.0
-46.0	-30.0	10.0
-56.0	20.0	8.0
58.0	-16.0	-2.0
-4.0	62.0	14.0
46.0	-26.0	0.0
28.0	18.0	6.0
-8.0	46.0	32.0
-10.0	52.0	16.0
-66.0	-22.0	0.0
-2.0	22.0	40.0
-50.0	14.0	-18.0
-8.0	58.0	14.0
-46.0	-42.0	50.0
42.0	-20.0	12.0
-12.0	12.0	60.0
-6.0	-68.0	34.0
-38.0	30.0	-2.0
44.0	18.0	-4.0
52.0	-24.0	2.0
-8.0	46.0	36.0
44.0	14.0	-2.0
-46.0	2.0	48.0
20.0	-70.0	-30.0
-56.0	4.0	38.0
4.0	52.0	-2.0
-24.0	8.0	6.0
-48.0	18.0	-4.0
50.0	8.0	-10.0
-6.0	26.0	46.0
-42.0	12.0	50.0
54.0	-28.0	2.0
-54.0	18.0	8.0
-2.0	40.0	44.0
-54.0	22.0	0.0
-12.0	10.0	62.0
46.0	14.0	-2.0
-44.0	-24.0	10.0
8.0	56.0	6.0
-14.0	48.0	10.0
0.0	-40.0	32.0
-44.0	18.0	2.0
-58.0	-14.0	-12.0
-24.0	56.0	12.0
4.0	58.0	14.0
-56.0	14.0	0.0
0.0	26.0	38.0
-56.0	22.0	6.0
-56.0	18.0	18.0
54.0	18.0	12.0
-2.0	36.0	4.0
4.0	-58.0	24.0
-50.0	18.0	-8.0

// 17711573-1
// Subjects=20
10.0	48.0	34.0
8.0	-41.0	33.0
-44.0	-49.0	-16.0
-48.0	-66.0	-2.0
4.0	-76.0	-15.0
20.0	-57.0	32.0
53.0	12.0	12.0
46.0	-53.0	27.0
34.0	-41.0	-13.0
22.0	-51.0	30.0
-12.0	-55.0	29.0
-32.0	-28.0	16.0
-28.0	-32.0	18.0
-36.0	29.0	4.0
44.0	-53.0	25.0
6.0	16.0	47.0
32.0	-56.0	43.0
-16.0	-60.0	10.0
36.0	-62.0	44.0
10.0	-75.0	-23.0
34.0	-64.0	44.0
8.0	23.0	39.0
-44.0	-49.0	30.0
-22.0	-17.0	-23.0
42.0	-52.0	43.0
40.0	-29.0	51.0
-26.0	-55.0	-9.0
16.0	-66.0	5.0
4.0	14.0	56.0
38.0	-43.0	-6.0
-44.0	-6.0	26.0
8.0	-62.0	38.0
-46.0	12.0	38.0
28.0	-63.0	-17.0
34.0	-81.0	21.0
10.0	-73.0	26.0
48.0	-42.0	15.0
-8.0	12.0	38.0
-36.0	-77.0	19.0
16.0	-62.0	0.0
-50.0	17.0	34.0
-36.0	-60.0	49.0
-6.0	-76.0	-15.0
46.0	-58.0	-2.0
10.0	-71.0	26.0
34.0	-63.0	-25.0
-36.0	-58.0	42.0
6.0	-80.0	32.0
32.0	-24.0	21.0
8.0	-10.0	36.0
8.0	-67.0	11.0
-20.0	-21.0	14.0
50.0	6.0	37.0
-40.0	19.0	0.0
48.0	-74.0	-3.0
8.0	-68.0	7.0
40.0	-55.0	34.0
32.0	-66.0	35.0
-24.0	-82.0	26.0
-24.0	-71.0	20.0
55.0	12.0	3.0
36.0	30.0	19.0
36.0	-54.0	38.0
16.0	-66.0	5.0
26.0	-74.0	31.0
14.0	9.0	35.0
2.0	20.0	45.0
10.0	56.0	32.0
-36.0	17.0	-6.0
10.0	-71.0	26.0
-12.0	-48.0	-31.0
36.0	-63.0	29.0
-51.0	34.0	20.0
-6.0	44.0	16.0
-34.0	-15.0	6.0
0.0	-72.0	29.0
-30.0	-65.0	-25.0
-32.0	25.0	-3.0
14.0	-66.0	-2.0
-26.0	-45.0	-10.0
4.0	33.0	48.0
34.0	-61.0	27.0
-22.0	-73.0	20.0
40.0	-78.0	1.0
2.0	14.0	56.0
-26.0	-53.0	-7.0
46.0	-37.0	33.0
-30.0	21.0	-11.0
46.0	-55.0	-2.0
-42.0	-19.0	5.0
32.0	-56.0	40.0
26.0	16.0	42.0
-4.0	-38.0	24.0
8.0	29.0	43.0
48.0	1.0	26.0
24.0	48.0	23.0
20.0	-19.0	16.0
-51.0	34.0	20.0
-4.0	29.0	37.0
16.0	-66.0	5.0
-2.0	-55.0	-16.0
-20.0	-86.0	25.0
48.0	8.0	36.0
-16.0	-64.0	9.0
4.0	-76.0	-15.0
40.0	-80.0	1.0
4.0	-81.0	8.0
48.0	-57.0	-12.0
-14.0	-64.0	9.0
50.0	16.0	40.0
-12.0	-49.0	1.0
-10.0	-53.0	27.0
53.0	10.0	12.0
-12.0	-48.0	47.0
38.0	32.0	15.0
-20.0	59.0	6.0
-34.0	27.0	4.0
-24.0	-82.0	24.0
38.0	21.0	-3.0
38.0	21.0	-3.0
50.0	-45.0	-15.0
-42.0	25.0	34.0
40.0	32.0	17.0
-18.0	-87.0	15.0
-24.0	-80.0	24.0
8.0	-78.0	24.0
-48.0	-65.0	-10.0
42.0	1.0	26.0
-4.0	27.0	37.0
10.0	-76.0	26.0
-42.0	17.0	34.0
10.0	-75.0	-27.0
50.0	-41.0	-11.0
38.0	21.0	1.0
-32.0	-70.0	46.0
50.0	8.0	38.0

// 18160644-1
// Subjects=20
-6.0	54.0	27.0
-3.0	48.0	-12.0
-24.0	24.0	51.0
24.0	24.0	48.0
-3.0	-54.0	36.0
12.0	-54.0	9.0
-3.0	63.0	6.0
-9.0	-42.0	36.0
24.0	-21.0	-15.0
6.0	-66.0	60.0
3.0	-63.0	39.0
3.0	-66.0	60.0
12.0	-60.0	12.0
-36.0	-75.0	30.0
12.0	-57.0	15.0
-63.0	-9.0	-18.0
27.0	-36.0	-18.0
-6.0	-54.0	9.0
21.0	-33.0	-18.0
-3.0	45.0	36.0
-6.0	48.0	-9.0
-18.0	-33.0	-15.0
3.0	-63.0	63.0
3.0	24.0	-9.0
-48.0	-78.0	24.0
45.0	-66.0	24.0
9.0	-75.0	57.0
33.0	-42.0	-12.0
27.0	27.0	45.0
-57.0	-9.0	-21.0
57.0	-6.0	-24.0
-33.0	-78.0	39.0
-21.0	-21.0	-21.0
24.0	-21.0	-15.0
-63.0	-12.0	-18.0
-6.0	-78.0	54.0
-21.0	-39.0	-18.0
-6.0	-63.0	51.0
-3.0	-39.0	42.0
21.0	-24.0	-12.0
-18.0	-36.0	-15.0
-24.0	24.0	51.0
-9.0	-48.0	6.0
48.0	-72.0	27.0
18.0	-24.0	-12.0
57.0	-3.0	-24.0
57.0	-6.0	-24.0
15.0	-18.0	9.0
9.0	-57.0	48.0
-48.0	-78.0	18.0
3.0	-66.0	39.0
-3.0	-54.0	33.0
-12.0	-60.0	9.0
-3.0	-60.0	54.0
15.0	-57.0	9.0
45.0	-69.0	33.0
48.0	-72.0	27.0
-18.0	-21.0	-15.0
-3.0	-57.0	15.0
24.0	-33.0	-18.0
3.0	42.0	-9.0
-18.0	-36.0	-15.0
27.0	36.0	39.0
-3.0	51.0	24.0

// 18165281-1
// Subjects=20
3.0	-39.0	39.0
-24.0	57.0	9.0
-12.0	-60.0	27.0
6.0	45.0	-9.0
-48.0	-15.0	51.0
-30.0	-30.0	-3.0
45.0	-69.0	27.0
15.0	51.0	9.0
-21.0	-30.0	60.0
36.0	-30.0	57.0
-39.0	-72.0	39.0
-9.0	12.0	51.0
39.0	-51.0	-6.0
-39.0	-72.0	39.0
30.0	-12.0	-6.0
-51.0	-24.0	-18.0
24.0	-30.0	63.0
42.0	-45.0	30.0
9.0	-84.0	24.0
15.0	9.0	57.0
12.0	-60.0	21.0
-9.0	-45.0	24.0
15.0	21.0	-12.0
39.0	-21.0	27.0
-15.0	-93.0	15.0
-30.0	15.0	42.0
-60.0	-15.0	-18.0
-9.0	18.0	69.0
3.0	21.0	-9.0
45.0	27.0	45.0
36.0	-81.0	0.0
39.0	-15.0	24.0
12.0	-42.0	27.0
24.0	-87.0	18.0
39.0	12.0	18.0
-39.0	21.0	39.0
3.0	-66.0	-24.0

// 18274617-1
// Subjects=20
14.0	-24.0	54.0
-22.0	-31.0	-10.0
-54.0	-8.0	-8.0
-33.0	-32.0	-7.0
15.0	-65.0	51.0
-15.0	-47.0	52.0
34.0	-31.0	48.0
58.0	-33.0	23.0
-25.0	-53.0	39.0
-20.0	-3.0	-15.0
-22.0	-48.0	48.0
46.0	-8.0	-21.0
-20.0	2.0	-24.0
9.0	0.0	-11.0
22.0	-5.0	-12.0
26.0	-67.0	-3.0
-25.0	-49.0	13.0
9.0	-67.0	48.0
13.0	-52.0	59.0
24.0	-29.0	-10.0
12.0	-28.0	15.0
-15.0	17.0	12.0
-6.0	-53.0	31.0
9.0	31.0	-11.0
-1.0	33.0	-17.0
36.0	37.0	13.0
64.0	4.0	23.0
-27.0	35.0	23.0
9.0	0.0	21.0
-43.0	26.0	-1.0
-30.0	38.0	20.0
-7.0	10.0	-8.0
7.0	13.0	-7.0
30.0	-21.0	-10.0
30.0	-22.0	50.0
19.0	13.0	13.0
24.0	2.0	-24.0
53.0	-9.0	-10.0
8.0	-53.0	29.0
-13.0	-33.0	14.0

// 18321871-1
// Subjects=20
0.0	55.0	20.0
-53.0	-50.0	40.0
-40.0	-30.0	60.0
0.0	-32.0	48.0
-46.0	20.0	25.0
0.0	14.0	52.0
32.0	20.0	10.0
35.0	-4.0	13.0
-42.0	41.0	20.0
59.0	-42.0	8.0
45.0	40.0	15.0
58.0	-55.0	8.0
53.0	-50.0	40.0
22.0	41.0	43.0
0.0	50.0	15.0
-44.0	20.0	25.0

// 18420234-1
// Subjects=20
-5.0	-10.0	3.0
24.0	-24.0	-18.0
-19.0	-26.0	-17.0
-26.0	16.0	56.0
-23.0	-19.0	-16.0
-23.0	-30.0	-7.0
24.0	-26.0	-10.0
-23.0	-29.0	-8.0
-29.0	30.0	-10.0
-24.0	-35.0	-12.0
21.0	-32.0	-13.0
-18.0	-36.0	-9.0
19.0	-29.0	-13.0
-4.0	34.0	22.0
-20.0	-25.0	-19.0
7.0	-20.0	-23.0
-5.0	-58.0	8.0
-21.0	-19.0	-15.0
21.0	-18.0	-19.0
14.0	7.0	1.0
-6.0	-22.0	-20.0
-45.0	8.0	47.0
7.0	-47.0	3.0
-30.0	-73.0	-21.0
21.0	-80.0	-18.0
-8.0	-66.0	-2.0
33.0	26.0	1.0
6.0	-48.0	6.0
20.0	-31.0	-13.0
-2.0	-11.0	10.0
-10.0	-5.0	18.0
-38.0	24.0	2.0
-50.0	24.0	26.0
-2.0	24.0	42.0
-16.0	-1.0	9.0
25.0	-26.0	-10.0
-4.0	-50.0	3.0
-25.0	-30.0	-7.0

// 18455740-1
// Subjects=20
-15.0	-33.0	-8.0
45.0	-65.0	3.0
0.0	40.0	-2.0
-19.0	32.0	-14.0
26.0	25.0	-20.0
22.0	-30.0	-8.0
30.0	-5.0	-19.0
-48.0	-19.0	-18.0
0.0	-61.0	24.0
-52.0	-62.0	3.0
-45.0	-44.0	-14.0
-45.0	-32.0	23.0
-7.0	3.0	-7.0
37.0	-25.0	19.0
15.0	17.0	-17.0

// 18619985-1
// Subjects=20
36.0	-85.0	-11.0
51.0	5.0	-26.0
48.0	-22.0	-11.0
-29.0	47.0	8.0
21.0	-97.0	-8.0
-9.0	7.0	28.0
-9.0	-55.0	16.0
57.0	-37.0	-2.0
39.0	-19.0	-23.0
-31.0	-88.0	-17.0
15.0	-88.0	-17.0
41.0	-33.0	-11.0
-42.0	-28.0	-17.0
-52.0	-7.0	-38.0
-17.0	23.0	17.0
-58.0	-39.0	-15.0
60.0	-7.0	-17.0
48.0	-22.0	-5.0
36.0	-69.0	-7.0
-57.0	-19.0	-8.0
-27.0	-85.0	-18.0
-60.0	-58.0	-8.0
-51.0	-22.0	-21.0
39.0	45.0	-2.0
-42.0	26.0	-23.0
49.0	-40.0	-2.0
-51.0	-25.0	-2.0
-14.0	20.0	39.0
-10.0	33.0	55.0
-15.0	-100.0	-2.0
-49.0	-36.0	-10.0
48.0	-22.0	-1.0
-9.0	-21.0	-11.0
-9.0	-22.0	52.0
12.0	32.0	-14.0
-9.0	-58.0	10.0
-9.0	-65.0	17.0
-18.0	23.0	-16.0
42.0	-16.0	24.0
41.0	-56.0	24.0
-46.0	-76.0	-14.0
-39.0	-31.0	-14.0
-51.0	-58.0	-17.0
-61.0	-30.0	-1.0
-43.0	22.0	6.0
25.0	-1.0	60.0
39.0	-19.0	-16.0
-64.0	-40.0	0.0
36.0	44.0	-11.0
9.0	23.0	1.0
39.0	26.0	4.0
-64.0	-7.0	31.0
-42.0	-19.0	-8.0
-27.0	-25.0	-26.0
-45.0	5.0	1.0
-33.0	8.0	-32.0
27.0	41.0	43.0
-12.0	44.0	50.0
-27.0	-97.0	-8.0
30.0	5.0	31.0
27.0	25.0	13.0
-39.0	-22.0	-21.0
-9.0	44.0	-5.0
