,id,PositiveTail 1,PositiveTail 2,PositiveTail 3,PositiveTail 4,PositiveTail 5,PositiveTail 6,PositiveTail 7
394,27343687-1,0.002928073750808835,0.0008913789642974734,0.0040648747235536575,0.005634486675262451,3.6953511362014524e-09,5.7486272453388665e-06,0.002958366647362709
395,27373768-1,0.002129173371940851,0.003658800385892391,0.0018646953394636512,0.0027824770659208298,0.0018328061560168862,3.5184509670216357e-06,0.003869061591103673
396,27378884-1,0.004350947216153145,0.0016651975456625223,2.463058081048075e-05,0.007694870233535767,0.005456879734992981,0.004965273197740316,6.972618926681662e-09
397,27461077-1,0.0016648179152980447,0.001648233039304614,3.2909495075728046e-06,0.0032032146118581295,0.0004296985862310976,3.265298076371437e-08,0.0
398,27474869-1,1.9892832270329563e-08,0.0003637956397142261,9.544378481995963e-11,0.0,0.0,2.70997517759497e-08,0.0
399,27592810-1,0.0023317148443311453,0.0007053109002299607,0.0016286352183669806,0.00235327472910285,2.395134979238378e-09,5.809416734336992e-07,2.114585367962718e-05
400,27601666-1,0.0026833033189177513,0.0018160270992666483,0.007091794162988663,0.005721418187022209,9.840583459208574e-08,0.004059033002704382,5.9366750065237284e-05
401,27665526-1,0.0026834881864488125,0.0019247930031269789,0.010641345754265785,0.00449026795104146,0.004544616676867008,0.0041953325271606445,2.061795889574114e-08
402,27688934-1,9.543004853185266e-05,0.004531459882855415,0.0004651508352253586,3.1797142696632363e-09,0.007592605892568827,0.005550233647227287,0.002227096352726221
403,27697593-1,0.002595507074147463,0.0017187460325658321,0.0018742901738733053,0.005382593721151352,0.00394458556547761,0.006334712728857994,1.49948789496257e-10
404,27745847-1,0.002914853859692812,0.002588113537058234,7.730946549600048e-09,0.00934625044465065,0.0,0.011620729230344296,0.0
405,27856312-1,5.430906639958266e-06,0.0,0.0,4.730575042799501e-08,1.4363966727160005e-07,0.0,0.004996342584490776
406,27897678-1,0.002601244719699025,0.004927103873342276,0.0067161135375499725,0.00572249898687005,0.014277376234531403,1.0308272067049984e-06,0.008380311541259289
407,27923474-1,0.0051938933320343494,0.006486268248409033,0.0017410703003406525,0.002269251039251685,0.006386083085089922,0.0005980858113616705,0.0006216345936991274
408,28073651-1,0.004919365979731083,0.0065317279659211636,0.004554857034236193,0.0042462097480893135,0.00180302863009274,0.00466288672760129,8.254681205244196e-08
409,28093279-1,0.004050238989293575,0.00024267256958410144,0.0030120806768536568,0.009009293280541897,0.0062632798217237,2.547080555359571e-07,0.0
410,28105009-1,0.008232253603637218,0.006467099767178297,0.009330350905656815,1.620733382878825e-05,1.3686485278441296e-10,0.0063119810074567795,0.003786446526646614
411,28159685-1,0.0014915410429239273,0.001354920445010066,0.002846732037141919,0.003171736840158701,0.0004766449856106192,0.0,0.00010665775334928185
412,28161030-1,0.003347905119881034,0.002427014522254467,0.0018533350666984916,0.0064344690181314945,0.0003667883574962616,2.887678540730576e-09,0.0008220843737944961
413,28179554-1,0.01033253688365221,0.008673815988004208,0.004466337617486715,0.012171798385679722,0.006760281976312399,0.0002375693729845807,0.006920497864484787
414,28202612-1,0.0009693215251900256,0.0002928774629253894,0.0,0.0005099697737023234,0.0006122869090177119,0.0,0.0
415,28245989-1,0.00542817497625947,0.005835305899381638,0.004589959513396025,0.004363098181784153,0.006536264903843403,0.00972712505608797,0.010191983543336391
416,28256199-1,0.0020932741463184357,3.436923634581035e-09,0.0009893127717077732,1.079902944844946e-09,0.0,0.003006759099662304,0.0
417,28318498-1,0.0,0.00011203594476683065,0.003084487048909068,0.0,0.0,0.0,0.0
418,28352220-1,0.002536546438932419,0.001370081678032875,0.0004054582677781582,0.0030382859986275434,0.015012596733868122,0.0,0.0
419,28499558-1,0.0013543274253606796,0.0018039998831227422,0.00023203114687930793,0.001557486248202622,0.004064758773893118,0.005417329724878073,4.948310206032147e-09
420,28544942-1,0.002160459291189909,0.0010209559695795178,0.0005274044233374298,6.302433774862948e-08,0.0,0.0019283016445115209,0.00032786064548417926
421,28559378-1,0.002560604130849242,0.0038107596337795258,0.006859710440039635,0.003594178007915616,0.003966516349464655,4.221637937007472e-06,0.01205760333687067
422,28611613-1,1.7759346519596875e-05,0.0010684600565582514,0.0,0.0,0.0,0.0,0.0
423,28625660-1,0.002109929919242859,0.0011995339300483465,0.0019921057391911745,0.0032853528391569853,4.669561894843355e-05,3.968706892010232e-07,0.0
424,28633886-1,0.005021250806748867,0.006067903712391853,0.0019391331588849425,0.006034988444298506,0.005707443691790104,0.007028054911643267,0.011613218113780022
425,28697998-1,0.00036158799775876105,0.000738276808988303,0.0,0.0,0.0,0.00018462445586919785,0.0
426,28733247-1,0.0014933061320334673,4.621817026873032e-07,1.9088756963991926e-10,2.9028842618572526e-05,2.5618364816182293e-06,0.0,0.0
427,28803854-1,3.46803130923945e-06,5.022666371701234e-08,1.8678349533729488e-07,0.0,0.0,0.00437429454177618,1.1328631188689542e-07
428,28886406-1,0.0005181845626793802,0.0009400166454724967,2.1950877453491557e-06,0.0,0.0066720182076096535,0.0,0.004978296812623739
429,29040763-1,0.0009621590725146234,0.0011398943606764078,0.003802630817517638,0.00532766617834568,0.0,0.0,2.323831495232298e-06
430,29161358-1,0.0016308855265378952,0.0025741595309227705,0.0038259110879153013,0.0002907296293415129,0.006471886765211821,0.0,0.002257188782095909
431,29217684-1,0.0030993600375950336,0.00361092877574265,0.0034495354630053043,0.008038464933633804,0.003953390289098024,0.013842171989381313,0.004978523124009371
432,29391248-1,0.0024168614763766527,0.00293966312892735,9.28610097616911e-05,0.0029841673094779253,0.004469584673643112,0.0,0.0008701130864210427
433,29654876-1,0.0018132060067728162,0.0025002192705869675,0.0016110226279124618,0.005701837129890919,0.0,0.0027867495082318783,0.0
